,year,snow,prcp_cm,max_celsius,min_celsius,lat,long,index,stn,mo,da,sndp_cm
1173,2019.0,909229.0680000001,27.7368,35.27777777777778,-32.72222222222222,50.66459339741318,-110.90917219838504,,,,,
1174,2020.0,954944.496,534.8986,36.388888888888886,-32.22222222222222,50.66459339741318,-110.90917219838504,,,,,
1175,2021.0,916848.306,22.0218,38.27777777777778,-35.611111111111114,50.66459339741318,-110.90917219838504,,,,,
1176,2022.0,906689.322,25.2984,5537.722222222223,-38.11111111111112,50.66459339741318,-110.90917219838504,,,,,
1177,2023.0,860973.8940000001,11.7094,5537.722222222223,-35.888888888888886,50.66459339741318,-110.90917219838504,,,,,
1178,2024.0,444455.55,11.9888,27.722222222222225,-42.0,50.66459339741318,-110.90917219838504,,,,,
1179,1987.0,688271.166,44.4754,33.0,-35.0,48.68676146694919,-55.62750815595808,,,,,
1180,1988.0,792400.752,140.1572,33.27777777777778,-31.0,48.68676146694919,-55.62750815595808,,,,,
1181,1989.0,881291.8620000001,37.7444,31.61111111111111,-35.0,48.68676146694919,-55.62750815595808,,,,,
1182,1990.0,756844.3080000001,57.5056,5537.722222222223,-41.0,48.68676146694919,-55.62750815595808,,,,,
1183,1991.0,911768.814,37.5412,32.22222222222222,-36.0,48.68676146694919,-55.62750815595808,,,,,
1184,1992.0,866053.386,65.8876,5537.722222222223,-35.5,48.68676146694919,-55.62750815595808,,,,,
1185,1993.0,914308.56,88.265,5537.722222222223,-39.388888888888886,48.68676146694919,-55.62750815595808,,,,,
1186,1994.0,911768.814,109.22,30.0,-37.0,48.68676146694919,-55.62750815595808,,,,,
1187,1995.0,906689.322,102.66680000000001,33.27777777777778,-33.27777777777778,48.68676146694919,-55.62750815595808,,,,,
1188,1996.0,858434.148,73.3552,33.27777777777778,-28.0,48.68676146694919,-55.62750815595808,,,,,
1189,1997.0,581601.834,56.8452,23.88888888888889,-37.77777777777778,48.68676146694919,-55.62750815595808,,,,,
